2026-02-10 18:20:48.025 | INFO     | services.stage4_local_qwen:analyze:52 - Analyzing with Local Qwen2.5-VL...
2026-02-10 18:20:48.557 | ERROR    | core.pipeline:process:144 - [f7fa8634-a7c5-4642-945a-01670c9be164] Pipeline failed: CUDA out of memory. Tried to allocate 1.02 GiB. GPU 0 has a total capacity of 7.60 GiB of which 875.19 MiB is free. Process 9520 has 21.02 MiB memory in use. Process 12217 has 4.97 GiB memory in use. Including non-PyTorch memory, this process has 1.29 GiB memory in use. Of the allocated memory 1.07 GiB is allocated by PyTorch, and 73.62 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
2026-02-10 18:20:48.558 | ERROR    | api.routes:run_pipeline:114 - Pipeline failed for f7fa8634-a7c5-4642-945a-01670c9be164: CUDA out of memory. Tried to allocate 1.02 GiB. GPU 0 has a total capacity of 7.60 GiB of which 875.19 MiB is free. Process 9520 has 21.02 MiB memory in use. Process 12217 has 4.97 GiB memory in use. Including non-PyTorch memory, this process has 1.29 GiB memory in use. Of the allocated memory 1.07 GiB is allocated by PyTorch, and 73.62 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
2026-02-10 18:21:54.450 | INFO     | app:lifespan:60 - Shutting down Amplify Floor Plan AI System
2026-02-10 18:51:59.822 | INFO     | app:lifespan:35 - Starting Amplify Floor Plan AI System
2026-02-10 18:51:59.877 | INFO     | app:lifespan:51 - ✓ Connected to Windows Revit server
2026-02-10 18:51:59.878 | INFO     | app:lifespan:55 - System ready!
2026-02-10 19:06:22.160 | INFO     | utils.file_handler:save_upload_file:37 - Saved upload to data/uploads/a7c59c4a-af8b-4042-bcd7-f64ac51f817d.pdf
2026-02-10 19:06:22.161 | INFO     | api.routes:upload_floor_plan:57 - File uploaded: STRU_COL -1.pdf -> Job ID: a7c59c4a-af8b-4042-bcd7-f64ac51f817d
2026-02-10 19:06:22.191 | INFO     | core.pipeline:process:57 - [a7c59c4a-af8b-4042-bcd7-f64ac51f817d] Starting pipeline for data/uploads/a7c59c4a-af8b-4042-bcd7-f64ac51f817d.pdf
2026-02-10 19:06:22.192 | INFO     | services.stage1_pdf_processor:process:34 - Processing PDF: data/uploads/a7c59c4a-af8b-4042-bcd7-f64ac51f817d.pdf
2026-02-10 19:06:28.003 | INFO     | core.pipeline:process:62 - [a7c59c4a-af8b-4042-bcd7-f64ac51f817d] Stage 1 complete: PDF converted to image
2026-02-10 19:06:28.767 | WARNING  | services.stage2_scale_detector:detect:42 - Could not detect scale, using default: 1:100
2026-02-10 19:06:28.767 | INFO     | core.pipeline:process:67 - [a7c59c4a-af8b-4042-bcd7-f64ac51f817d] Stage 2 complete: Scale = 100
2026-02-10 19:06:30.240 | INFO     | services.stage3_element_detector:detect:176 - Detected: 2 walls, 0 doors, 0 windows
2026-02-10 19:06:30.241 | INFO     | core.pipeline:process:75 - [a7c59c4a-af8b-4042-bcd7-f64ac51f817d] Stage 3 complete: Detected 2 walls, 1 columns
2026-02-10 19:06:30.241 | INFO     | services.stage4_local_qwen:analyze:55 - Analyzing with Local Qwen2.5-VL...
2026-02-10 19:06:30.849 | ERROR    | core.pipeline:process:144 - [a7c59c4a-af8b-4042-bcd7-f64ac51f817d] Pipeline failed: CUDA out of memory. Tried to allocate 594.00 MiB. GPU 0 has a total capacity of 7.60 GiB of which 357.50 MiB is free. Process 9520 has 21.02 MiB memory in use. Process 13194 has 6.24 GiB memory in use. Including non-PyTorch memory, this process has 540.00 MiB memory in use. Of the allocated memory 386.89 MiB is allocated by PyTorch, and 7.11 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
